,Month,Year,Day,Predicted
5084,3.0,2014.0,13,1.3004464
5085,3.0,2014.0,14,1.300646
5086,3.0,2014.0,17,1.2998791
5087,3.0,2014.0,18,1.2970778
5088,3.0,2014.0,19,1.2969751
5089,3.0,2014.0,20,1.2968352
5090,3.0,2014.0,21,1.2956557
5091,3.0,2014.0,24,1.2951413
5092,3.0,2014.0,25,1.2948803
5093,3.0,2014.0,26,1.2958723
5094,3.0,2014.0,27,1.2972844
5095,3.0,2014.0,28,1.2982652
5096,3.0,2014.0,31,1.298701
5097,4.0,2014.0,1,1.299539
5098,4.0,2014.0,2,1.2992799
5099,4.0,2014.0,3,1.2998389
5100,4.0,2014.0,4,1.2976867
5101,4.0,2014.0,7,1.2974849
5102,4.0,2014.0,8,1.2967597
5103,4.0,2014.0,9,1.2966893
5104,4.0,2014.0,10,1.2961643
5105,4.0,2014.0,11,1.2960533
5106,4.0,2014.0,14,1.295711
5107,4.0,2014.0,15,1.295595
5108,4.0,2014.0,16,1.2955154
5109,4.0,2014.0,17,1.295594
5110,4.0,2014.0,18,1.2956159
5111,4.0,2014.0,21,1.294943
5112,4.0,2014.0,22,1.2935705
5113,4.0,2014.0,23,1.2927674
5114,4.0,2014.0,24,1.292534
5115,4.0,2014.0,25,1.2920936
5116,4.0,2014.0,28,1.2908237
5117,4.0,2014.0,29,1.2876364
5118,4.0,2014.0,30,1.2870456
5119,5.0,2014.0,1,1.2866167
5120,5.0,2014.0,2,1.2852112
5121,5.0,2014.0,5,1.2845271
5122,5.0,2014.0,6,1.2843051
5123,5.0,2014.0,7,1.2850599
5124,5.0,2014.0,8,1.2861793
5125,5.0,2014.0,9,1.2871882
5126,5.0,2014.0,12,1.2873881
5127,5.0,2014.0,13,1.288022
5128,5.0,2014.0,14,1.2875932
5129,5.0,2014.0,15,1.2880539
5130,5.0,2014.0,16,1.2861001
5131,5.0,2014.0,19,1.28584
5132,5.0,2014.0,20,1.2853073
5133,5.0,2014.0,21,1.2851685
5134,5.0,2014.0,22,1.2847762
5135,5.0,2014.0,23,1.2847761
5136,5.0,2014.0,26,1.2846005
5137,5.0,2014.0,27,1.2847264
5138,5.0,2014.0,28,1.2846674
5139,5.0,2014.0,29,1.2847538
5140,5.0,2014.0,30,1.2848424
5141,6.0,2014.0,2,1.2843404
5142,6.0,2014.0,3,1.282959
5143,6.0,2014.0,4,1.2823403
5144,6.0,2014.0,5,1.2820336
5145,6.0,2014.0,6,1.281826
5146,6.0,2014.0,9,1.2805984
5147,6.0,2014.0,10,1.2775453
5148,6.0,2014.0,11,1.2771037
5149,6.0,2014.0,12,1.2767905
5150,6.0,2014.0,13,1.2752343
5151,6.0,2014.0,16,1.2745473
5152,6.0,2014.0,17,1.2741424
5153,6.0,2014.0,18,1.2748607
5154,6.0,2014.0,19,1.2760284
5155,6.0,2014.0,20,1.276905
5156,6.0,2014.0,23,1.2771965
5157,6.0,2014.0,24,1.2779236
5158,6.0,2014.0,25,1.2776381
5159,6.0,2014.0,26,1.2781098
5160,6.0,2014.0,27,1.2803254
5161,6.0,2014.0,30,1.2841252
5162,7.0,2014.0,1,1.2871286
5163,7.0,2014.0,2,1.290096
5164,7.0,2014.0,3,1.2923731
5165,7.0,2014.0,4,1.2947162
5166,7.0,2014.0,7,1.296691
5167,7.0,2014.0,8,1.2984535
5168,7.0,2014.0,9,1.3001599
5169,7.0,2014.0,10,1.3017083
5170,7.0,2014.0,11,1.3030449
5171,7.0,2014.0,14,1.3035021
5172,7.0,2014.0,15,1.3027787
5173,7.0,2014.0,16,1.3026704
5174,7.0,2014.0,17,1.3029284
5175,7.0,2014.0,18,1.3030837
5176,7.0,2014.0,21,1.3019127
5177,7.0,2014.0,22,1.2989562
5178,7.0,2014.0,23,1.2986264
5179,7.0,2014.0,24,1.2985544
5180,7.0,2014.0,25,1.2968352
5181,7.0,2014.0,28,1.29608
5182,7.0,2014.0,29,1.2959582
5183,7.0,2014.0,30,1.2968025
5184,7.0,2014.0,31,1.2978852
5185,8.0,2014.0,1,1.2988427
5186,8.0,2014.0,4,1.2989701
5187,8.0,2014.0,5,1.2995746
5188,8.0,2014.0,6,1.2988352
5189,8.0,2014.0,7,1.299196
5190,8.0,2014.0,8,1.2946885
5191,8.0,2014.0,11,1.2922783
5192,8.0,2014.0,12,1.2897874
5193,8.0,2014.0,13,1.2877754
5194,8.0,2014.0,14,1.2856704
5195,8.0,2014.0,15,1.2841272
5196,8.0,2014.0,18,1.2823974
5197,8.0,2014.0,19,1.2810043
5198,8.0,2014.0,20,1.2796932
5199,8.0,2014.0,21,1.2785211
5200,8.0,2014.0,22,1.2776483
5201,8.0,2014.0,25,1.2761673
5202,8.0,2014.0,26,1.2738901
5203,8.0,2014.0,27,1.2723199
5204,8.0,2014.0,28,1.2712709
5205,8.0,2014.0,29,1.2703614
5206,9.0,2014.0,1,1.2685941
5207,9.0,2014.0,2,1.2648113
5208,9.0,2014.0,3,1.2637757
5209,9.0,2014.0,4,1.2628077
5210,9.0,2014.0,5,1.2604868
5211,9.0,2014.0,8,1.2591493
5212,9.0,2014.0,9,1.2581079
5213,9.0,2014.0,10,1.258165
5214,9.0,2014.0,11,1.2588046
5215,9.0,2014.0,12,1.2592311
5216,9.0,2014.0,15,1.2589061
5217,9.0,2014.0,16,1.2592186
5218,9.0,2014.0,17,1.258406
5219,9.0,2014.0,18,1.2583368
5220,9.0,2014.0,19,1.2557098
5221,9.0,2014.0,22,1.2547476
5222,9.0,2014.0,23,1.2536187
5223,9.0,2014.0,24,1.252702
5224,9.0,2014.0,25,1.2516131
5225,9.0,2014.0,26,1.2509761
5226,9.0,2014.0,29,1.2501209
5227,9.0,2014.0,30,1.2494725
5228,10.0,2014.0,1,1.2487323
5229,10.0,2014.0,2,1.2483213
5230,10.0,2014.0,3,1.2479305
5231,10.0,2014.0,6,1.247009
5232,10.0,2014.0,7,1.2452953
5233,10.0,2014.0,8,1.2441641
5234,10.0,2014.0,9,1.2434324
5235,10.0,2014.0,10,1.2427242
5236,10.0,2014.0,13,1.2410414
5237,10.0,2014.0,14,1.2375664
5238,10.0,2014.0,15,1.2367798
5239,10.0,2014.0,16,1.2361411
5240,10.0,2014.0,17,1.2342352
5241,10.0,2014.0,20,1.233292
5242,10.0,2014.0,21,1.2326256
5243,10.0,2014.0,22,1.2332842
5244,10.0,2014.0,23,1.2342199
5245,10.0,2014.0,24,1.2348871
5246,10.0,2014.0,27,1.2350367
5247,10.0,2014.0,28,1.235477
5248,10.0,2014.0,29,1.235042
5249,10.0,2014.0,30,1.235342
5250,10.0,2014.0,31,1.235144
5251,11.0,2014.0,3,1.2363595
5252,11.0,2014.0,4,1.2372031
5253,11.0,2014.0,5,1.2380744
5254,11.0,2014.0,6,1.2386686
5255,11.0,2014.0,7,1.2395594
5256,11.0,2014.0,10,1.2403476
5257,11.0,2014.0,11,1.2410909
5258,11.0,2014.0,12,1.2415721
5259,11.0,2014.0,13,1.2424793
5260,11.0,2014.0,14,1.2433192
5261,11.0,2014.0,17,1.2434033
5262,11.0,2014.0,18,1.2426665
5263,11.0,2014.0,19,1.2423648
5264,11.0,2014.0,20,1.2424787
5265,11.0,2014.0,21,1.242781
5266,11.0,2014.0,24,1.2419199
5267,11.0,2014.0,25,1.2392519
5268,11.0,2014.0,26,1.2389402
5269,11.0,2014.0,27,1.2387404
5270,11.0,2014.0,28,1.2376735
5271,12.0,2014.0,1,1.2373282
5272,12.0,2014.0,2,1.237276
5273,12.0,2014.0,3,1.2383064
5274,12.0,2014.0,4,1.239743
5275,12.0,2014.0,5,1.2407848
5276,12.0,2014.0,8,1.2412208
5277,12.0,2014.0,9,1.2420481
5278,12.0,2014.0,10,1.2418894
5279,12.0,2014.0,11,1.2425395
5280,12.0,2014.0,12,1.23975
5281,12.0,2014.0,15,1.2388659
5282,12.0,2014.0,16,1.2376014
5283,12.0,2014.0,17,1.2366575
5284,12.0,2014.0,18,1.235716
5285,12.0,2014.0,19,1.2350259
5286,12.0,2014.0,22,1.2338415
5287,12.0,2014.0,23,1.233133
5288,12.0,2014.0,24,1.2325493
5289,12.0,2014.0,26,1.2316293
5290,12.0,2014.0,29,1.2310476
5291,12.0,2014.0,30,1.2298927
5292,12.0,2014.0,31,1.2278188
5293,1.0,2015.0,2,1.226172
5294,1.0,2015.0,5,1.2250173
5295,1.0,2015.0,6,1.2239995
5296,1.0,2015.0,7,1.2218821
5297,1.0,2015.0,8,1.2175559
5298,1.0,2015.0,9,1.2160985
5299,1.0,2015.0,12,1.2147691
5300,1.0,2015.0,13,1.2122661
5301,1.0,2015.0,14,1.210653
5302,1.0,2015.0,15,1.2092901
5303,1.0,2015.0,16,1.2088468
5304,1.0,2015.0,19,1.2088946
5305,1.0,2015.0,20,1.2093066
5306,1.0,2015.0,21,1.2087842
5307,1.0,2015.0,22,1.2087046
5308,1.0,2015.0,23,1.2080436
5309,1.0,2015.0,26,1.2077869
5310,1.0,2015.0,27,1.2061279
5311,1.0,2015.0,28,1.2061182
5312,1.0,2015.0,29,1.2057835
5313,1.0,2015.0,30,1.2057946
5314,2.0,2015.0,2,1.2054493
5315,2.0,2015.0,3,1.2056305
5316,2.0,2015.0,4,1.2055141
5317,2.0,2015.0,5,1.2057991
5318,2.0,2015.0,6,1.2058661
5319,2.0,2015.0,9,1.2058773
5320,2.0,2015.0,10,1.2061231
5321,2.0,2015.0,11,1.2057425
5322,2.0,2015.0,12,1.2043667
5323,2.0,2015.0,13,1.2034878
5324,2.0,2015.0,16,1.2030582
5325,2.0,2015.0,17,1.2026998
5326,2.0,2015.0,18,1.201357
5327,2.0,2015.0,19,1.1980127
5328,2.0,2015.0,20,1.1973304
5329,2.0,2015.0,23,1.1966048
5330,2.0,2015.0,24,1.1947451
5331,2.0,2015.0,25,1.1935511
5332,2.0,2015.0,26,1.1927875
5333,2.0,2015.0,27,1.1932521
5334,3.0,2015.0,2,1.1941695
5335,3.0,2015.0,3,1.1949462
5336,3.0,2015.0,4,1.1950588
5337,3.0,2015.0,5,1.1958253
5338,3.0,2015.0,6,1.1955822
5339,3.0,2015.0,9,1.1959149
5340,3.0,2015.0,10,1.193873
5341,3.0,2015.0,11,1.193387
5342,3.0,2015.0,12,1.1926672
5343,3.0,2015.0,13,1.1920319
5344,3.0,2015.0,16,1.1914696
5345,3.0,2015.0,17,1.1911983
5346,3.0,2015.0,18,1.1908069
5347,3.0,2015.0,19,1.1905262
5348,3.0,2015.0,20,1.1901088
5349,3.0,2015.0,23,1.189991
5350,3.0,2015.0,24,1.1899436
5351,3.0,2015.0,25,1.1894295
5352,3.0,2015.0,26,1.188186
5353,3.0,2015.0,27,1.1874609
5354,3.0,2015.0,30,1.1873019
5355,3.0,2015.0,31,1.1871245
5356,4.0,2015.0,1,1.1862073
5357,4.0,2015.0,2,1.1830853
5358,4.0,2015.0,3,1.1826634
5359,4.0,2015.0,6,1.1823759
5360,4.0,2015.0,7,1.180947
5361,4.0,2015.0,8,1.1802623
5362,4.0,2015.0,9,1.1797804
5363,4.0,2015.0,10,1.1805952
5364,4.0,2015.0,13,1.1818326
5365,4.0,2015.0,14,1.1827288
5366,4.0,2015.0,15,1.1830618
5367,4.0,2015.0,16,1.1837093
5368,4.0,2015.0,17,1.1836177
5369,4.0,2015.0,20,1.1841449
5370,4.0,2015.0,21,1.1836389
5371,4.0,2015.0,22,1.1846429
5372,4.0,2015.0,23,1.1851493
5373,4.0,2015.0,24,1.1860566
5374,4.0,2015.0,27,1.1864867
5375,4.0,2015.0,28,1.1873657
5376,4.0,2015.0,29,1.1879587
5377,4.0,2015.0,30,1.1888139
5378,5.0,2015.0,1,1.189494
5379,5.0,2015.0,4,1.1900995
5380,5.0,2015.0,5,1.1908375
5381,5.0,2015.0,6,1.190947
5382,5.0,2015.0,7,1.1902745
5383,5.0,2015.0,8,1.1901398
5384,5.0,2015.0,11,1.1905046
5385,5.0,2015.0,12,1.1908265
5386,5.0,2015.0,13,1.1901898
5387,5.0,2015.0,14,1.18742
5388,5.0,2015.0,15,1.1873323
5389,5.0,2015.0,18,1.1871461
5390,5.0,2015.0,19,1.1858236
5391,5.0,2015.0,20,1.185059
5392,5.0,2015.0,21,1.1847483
5393,5.0,2015.0,22,1.185634
5394,5.0,2015.0,25,1.18695
5395,5.0,2015.0,26,1.1880349
5396,5.0,2015.0,27,1.188455
5397,5.0,2015.0,28,1.1893322
5398,5.0,2015.0,29,1.1894648
5399,6.0,2015.0,1,1.1901492
5400,6.0,2015.0,2,1.1903796
5401,6.0,2015.0,3,1.1921434
5402,6.0,2015.0,4,1.1932178
5403,6.0,2015.0,5,1.1945597
5404,6.0,2015.0,8,1.1956096
5405,6.0,2015.0,9,1.1968973
5406,6.0,2015.0,10,1.1977009
5407,6.0,2015.0,11,1.1986227
5408,6.0,2015.0,12,1.1994504
5409,6.0,2015.0,15,1.2001213
5410,6.0,2015.0,16,1.2009169
5411,6.0,2015.0,17,1.2010853
5412,6.0,2015.0,18,1.2003477
5413,6.0,2015.0,19,1.2002429
5414,6.0,2015.0,22,1.2005358
5415,6.0,2015.0,23,1.2007428
5416,6.0,2015.0,24,1.2000513
5417,6.0,2015.0,25,1.1970642
5418,6.0,2015.0,26,1.1969903
5419,6.0,2015.0,29,1.1968449
5420,6.0,2015.0,30,1.1954752
5421,7.0,2015.0,1,1.1948391
5422,7.0,2015.0,2,1.1944827
5423,7.0,2015.0,3,1.1951939
5424,7.0,2015.0,6,1.196419
5425,7.0,2015.0,7,1.1974823
5426,7.0,2015.0,8,1.197947
5427,7.0,2015.0,9,1.1986275
5428,7.0,2015.0,10,1.198692
5429,7.0,2015.0,13,1.1992524
5430,7.0,2015.0,14,1.1994413
5431,7.0,2015.0,15,1.2012296
5432,7.0,2015.0,16,1.202206
5433,7.0,2015.0,17,1.2038625
5434,7.0,2015.0,20,1.2050482
5435,7.0,2015.0,21,1.206457
5436,7.0,2015.0,22,1.2076429
5437,7.0,2015.0,23,1.208785
5438,7.0,2015.0,24,1.2098762
5439,7.0,2015.0,27,1.210697
5440,7.0,2015.0,28,1.2118304
5441,7.0,2015.0,29,1.2119792
5442,7.0,2015.0,30,1.2110721
5443,7.0,2015.0,31,1.2108228
5444,8.0,2015.0,3,1.2111727
5445,8.0,2015.0,4,1.2112684
5446,8.0,2015.0,5,1.2104826
5447,8.0,2015.0,6,1.2077749
5448,8.0,2015.0,7,1.2076056
5449,8.0,2015.0,10,1.2076224
5450,8.0,2015.0,11,1.2066293
5451,8.0,2015.0,12,1.2062645
5452,8.0,2015.0,13,1.2063437
5453,8.0,2015.0,14,1.2074933
5454,8.0,2015.0,17,1.2090851
5455,8.0,2015.0,18,1.2106009
5456,8.0,2015.0,19,1.2113049
5457,8.0,2015.0,20,1.2125956
5458,8.0,2015.0,21,1.2129486
5459,8.0,2015.0,24,1.2140906
5460,8.0,2015.0,25,1.2142123
5461,8.0,2015.0,26,1.2158873
5462,8.0,2015.0,27,1.2168875
5463,8.0,2015.0,28,1.218088
5464,8.0,2015.0,31,1.2190675
5465,9.0,2015.0,1,1.220206
5466,9.0,2015.0,2,1.2210871
5467,9.0,2015.0,3,1.2218851
5468,9.0,2015.0,4,1.2223958
5469,9.0,2015.0,7,1.2231437
5470,9.0,2015.0,8,1.22389
5471,9.0,2015.0,9,1.2238909
5472,9.0,2015.0,10,1.2228706
5473,9.0,2015.0,11,1.2224945
5474,9.0,2015.0,14,1.2226095
5475,9.0,2015.0,15,1.2225419
5476,9.0,2015.0,16,1.2216941
5477,9.0,2015.0,17,1.2187959
5478,9.0,2015.0,18,1.2184707
5479,9.0,2015.0,21,1.2183203
5480,9.0,2015.0,22,1.2170619
5481,9.0,2015.0,23,1.2165372
5482,9.0,2015.0,24,1.2161968
5483,9.0,2015.0,25,1.2170627
5484,9.0,2015.0,28,1.2184775
5485,9.0,2015.0,29,1.2194722
5486,9.0,2015.0,30,1.2200013
5487,10.0,2015.0,1,1.2208456
5488,10.0,2015.0,2,1.2206833
5489,10.0,2015.0,5,1.2212763
5490,10.0,2015.0,6,1.2210114
5491,10.0,2015.0,7,1.2224097
5492,10.0,2015.0,8,1.2231537
5493,10.0,2015.0,9,1.2243515
5494,10.0,2015.0,12,1.2249782
5495,10.0,2015.0,13,1.2260908
5496,10.0,2015.0,14,1.226897
5497,10.0,2015.0,15,1.2275445
5498,10.0,2015.0,16,1.2283286
5499,10.0,2015.0,19,1.2290579
5500,10.0,2015.0,20,1.2299069
5501,10.0,2015.0,21,1.2297217
5502,10.0,2015.0,22,1.2285148
5503,10.0,2015.0,23,1.2278996
5504,10.0,2015.0,26,1.2278041
5505,10.0,2015.0,27,1.2275405
5506,10.0,2015.0,28,1.2262253
5507,10.0,2015.0,29,1.2229728
5508,10.0,2015.0,30,1.2221762
5509,11.0,2015.0,2,1.221697
5510,11.0,2015.0,3,1.2202415
5511,11.0,2015.0,4,1.2192452
5512,11.0,2015.0,5,1.2189379
5513,11.0,2015.0,6,1.219787
5514,11.0,2015.0,9,1.2210374
5515,11.0,2015.0,10,1.2221857
5516,11.0,2015.0,11,1.2225252
5517,11.0,2015.0,12,1.2234904
5518,11.0,2015.0,13,1.2232832
5519,11.0,2015.0,16,1.2241359
5520,11.0,2015.0,17,1.2218081
5521,11.0,2015.0,18,1.221337
5522,11.0,2015.0,19,1.2203339
5523,11.0,2015.0,20,1.2199826
5524,11.0,2015.0,23,1.2193539
5525,11.0,2015.0,24,1.2191844
5526,11.0,2015.0,25,1.2189716
5527,11.0,2015.0,26,1.2186284
5528,11.0,2015.0,27,1.2185774
5529,11.0,2015.0,30,1.2185905
5530,12.0,2015.0,1,1.2187206
5531,12.0,2015.0,2,1.2182274
5532,12.0,2015.0,3,1.2167889
5533,12.0,2015.0,4,1.216097
5534,12.0,2015.0,7,1.2161258
5535,12.0,2015.0,8,1.2159895
5536,12.0,2015.0,9,1.2150277
5537,12.0,2015.0,10,1.211994
5538,12.0,2015.0,11,1.211659
5539,12.0,2015.0,14,1.2115175
5540,12.0,2015.0,15,1.2101986
5541,12.0,2015.0,16,1.2096852
5542,12.0,2015.0,17,1.209856
5543,12.0,2015.0,18,1.2108775
5544,12.0,2015.0,21,1.2123873
5545,12.0,2015.0,22,1.2137333
5546,12.0,2015.0,23,1.2141864
5547,12.0,2015.0,24,1.2151586
5548,12.0,2015.0,28,1.2150242
5549,12.0,2015.0,29,1.2160962
5550,12.0,2015.0,30,1.215706
5551,12.0,2015.0,31,1.2168572
5552,1.0,2016.0,4,1.2174462
5553,1.0,2016.0,5,1.2186284
5554,1.0,2016.0,6,1.2193483
5555,1.0,2016.0,7,1.220393
5556,1.0,2016.0,8,1.2211978
5557,1.0,2016.0,11,1.2220118
5558,1.0,2016.0,12,1.2226497
5559,1.0,2016.0,13,1.2235328
5560,1.0,2016.0,14,1.2244918
5561,1.0,2016.0,15,1.2245296
5562,1.0,2016.0,18,1.2236196
5563,1.0,2016.0,19,1.2233144
5564,1.0,2016.0,20,1.2237016
5565,1.0,2016.0,21,1.223902
5566,1.0,2016.0,22,1.2229999
5567,1.0,2016.0,25,1.220227
5568,1.0,2016.0,26,1.2198465
5569,1.0,2016.0,27,1.2196579
5570,1.0,2016.0,28,1.2186786
5571,1.0,2016.0,29,1.2182354
5572,2.0,2016.0,1,1.2181151
5573,2.0,2016.0,2,1.2192364
5574,2.0,2016.0,3,1.2209812
5575,2.0,2016.0,4,1.2224532
5576,2.0,2016.0,5,1.2231066
5577,2.0,2016.0,8,1.2241805
5578,2.0,2016.0,9,1.224304
5579,2.0,2016.0,10,1.225438
5580,2.0,2016.0,11,1.2242831
5581,2.0,2016.0,12,1.2245997
5582,2.0,2016.0,15,1.2243996
5583,2.0,2016.0,16,1.2248986
5584,2.0,2016.0,17,1.2249862
5585,2.0,2016.0,18,1.2252893
5586,2.0,2016.0,19,1.2254288
5587,2.0,2016.0,22,1.2257451
5588,2.0,2016.0,23,1.2257223
5589,2.0,2016.0,24,1.226061
5590,2.0,2016.0,25,1.2264874
5591,2.0,2016.0,26,1.2263995
5592,2.0,2016.0,29,1.2252022
5593,3.0,2016.0,1,1.2245431
5594,3.0,2016.0,2,1.2245936
5595,3.0,2016.0,3,1.2246664
5596,3.0,2016.0,4,1.2236536
5597,3.0,2016.0,7,1.2206748
5598,3.0,2016.0,8,1.2203242
5599,3.0,2016.0,9,1.2198453
5600,3.0,2016.0,10,1.2187722
5601,3.0,2016.0,11,1.218437
5602,3.0,2016.0,14,1.2182169
5603,3.0,2016.0,15,1.2190919
5604,3.0,2016.0,16,1.2206265
5605,3.0,2016.0,17,1.2219481
5606,3.0,2016.0,18,1.2226354
5607,3.0,2016.0,21,1.2234771
5608,3.0,2016.0,22,1.2234422
5609,3.0,2016.0,23,1.2242779
5610,3.0,2016.0,24,1.224148
5611,3.0,2016.0,25,1.2257444
5612,3.0,2016.0,28,1.2267162
5613,3.0,2016.0,29,1.2280506
5614,3.0,2016.0,30,1.2290472
5615,3.0,2016.0,31,1.230172
5616,4.0,2016.0,1,1.2308776
5617,4.0,2016.0,4,1.2317926
5618,4.0,2016.0,5,1.2325313
5619,4.0,2016.0,6,1.2334588
5620,4.0,2016.0,7,1.2343475
5621,4.0,2016.0,8,1.2343689
5622,4.0,2016.0,11,1.2334182
5623,4.0,2016.0,12,1.2329545
5624,4.0,2016.0,13,1.2330649
5625,4.0,2016.0,14,1.2330836
5626,4.0,2016.0,15,1.2318435
5627,4.0,2016.0,18,1.2289802
5628,4.0,2016.0,19,1.2284886
5629,4.0,2016.0,20,1.2281318
5630,4.0,2016.0,21,1.227064
5631,4.0,2016.0,22,1.2266771
5632,4.0,2016.0,25,1.2264394
5633,4.0,2016.0,26,1.2276181
5634,4.0,2016.0,27,1.2291487
5635,4.0,2016.0,28,1.2306435
5636,4.0,2016.0,29,1.2313561
5637,5.0,2016.0,2,1.2324442
5638,5.0,2016.0,3,1.2324693
5639,5.0,2016.0,4,1.2333446
5640,5.0,2016.0,5,1.2335167
5641,5.0,2016.0,6,1.2352501
5642,5.0,2016.0,9,1.2364881
5643,5.0,2016.0,10,1.237961
5644,5.0,2016.0,11,1.2389898
5645,5.0,2016.0,12,1.2402395
5646,5.0,2016.0,13,1.2409406
5647,5.0,2016.0,16,1.2418526
5648,5.0,2016.0,17,1.2424707
5649,5.0,2016.0,18,1.2433201
5650,5.0,2016.0,19,1.2440164
5651,5.0,2016.0,20,1.2440801
5652,5.0,2016.0,23,1.2430624
5653,5.0,2016.0,24,1.2426375
5654,5.0,2016.0,25,1.2427784
5655,5.0,2016.0,26,1.2428199
5656,5.0,2016.0,27,1.241683
5657,5.0,2016.0,30,1.2386492
5658,5.0,2016.0,31,1.2381073
5659,6.0,2016.0,1,1.2376726
5660,6.0,2016.0,2,1.236417
5661,6.0,2016.0,3,1.2357739
5662,6.0,2016.0,6,1.2351968
5663,6.0,2016.0,7,1.2360388
5664,6.0,2016.0,8,1.2375203
5665,6.0,2016.0,9,1.2387332
5666,6.0,2016.0,10,1.2391198
5667,6.0,2016.0,13,1.239976
5668,6.0,2016.0,14,1.239677
5669,6.0,2016.0,15,1.2403147
5670,6.0,2016.0,16,1.2390187
5671,6.0,2016.0,17,1.239399
5672,6.0,2016.0,20,1.2394451
5673,6.0,2016.0,21,1.239822
5674,6.0,2016.0,22,1.2398396
5675,6.0,2016.0,23,1.2401302
5676,6.0,2016.0,24,1.2401677
5677,6.0,2016.0,27,1.24021
5678,6.0,2016.0,28,1.2402714
5679,6.0,2016.0,29,1.2405117
5680,6.0,2016.0,30,1.2406272
5681,7.0,2016.0,1,1.240084
5682,7.0,2016.0,4,1.2386587
5683,7.0,2016.0,5,1.2377985
5684,7.0,2016.0,6,1.2373828
5685,7.0,2016.0,7,1.2370876
5686,7.0,2016.0,8,1.2355123
5687,7.0,2016.0,11,1.2320892
5688,7.0,2016.0,12,1.2311271
5689,7.0,2016.0,13,1.2303407
5690,7.0,2016.0,14,1.2286955
5691,7.0,2016.0,15,1.2276545
5692,7.0,2016.0,18,1.2270346
5693,7.0,2016.0,19,1.2278126
5694,7.0,2016.0,20,1.228999
5695,7.0,2016.0,21,1.2300036
5696,7.0,2016.0,22,1.2301544
5697,7.0,2016.0,25,1.2307248
5698,7.0,2016.0,26,1.2302371
5699,7.0,2016.0,27,1.230806
5700,7.0,2016.0,28,1.2289621
5701,7.0,2016.0,29,1.2287201
5702,8.0,2016.0,1,1.2282418
5703,8.0,2016.0,2,1.2281015
5704,8.0,2016.0,3,1.227586
5705,8.0,2016.0,4,1.2275506
5706,8.0,2016.0,5,1.227065
5707,8.0,2016.0,8,1.2268512
5708,8.0,2016.0,9,1.2265835
5709,8.0,2016.0,10,1.2263721
5710,8.0,2016.0,11,1.2264067
5711,8.0,2016.0,12,1.2258363
5712,8.0,2016.0,15,1.2243154
5713,8.0,2016.0,16,1.223564
5714,8.0,2016.0,17,1.2233241
5715,8.0,2016.0,18,1.2230963
5716,8.0,2016.0,19,1.221837
5717,8.0,2016.0,22,1.2184408
5718,8.0,2016.0,23,1.2179219
5719,8.0,2016.0,24,1.2173264
5720,8.0,2016.0,25,1.215687
5721,8.0,2016.0,26,1.2147671
5722,8.0,2016.0,29,1.214136
5723,8.0,2016.0,30,1.2147207
5724,8.0,2016.0,31,1.2158942
5725,9.0,2016.0,1,1.2168895
5726,9.0,2016.0,2,1.2171868
5727,9.0,2016.0,5,1.2177563
5728,9.0,2016.0,6,1.2175115
5729,9.0,2016.0,7,1.2179868
5730,9.0,2016.0,8,1.216346
5731,9.0,2016.0,9,1.2162024
5732,9.0,2016.0,12,1.2158306
5733,9.0,2016.0,13,1.2153761
5734,9.0,2016.0,14,1.2148222
5735,9.0,2016.0,15,1.214667
5736,9.0,2016.0,16,1.214399
5737,9.0,2016.0,19,1.214271
5738,9.0,2016.0,20,1.2137296
5739,9.0,2016.0,21,1.2137845
5740,9.0,2016.0,22,1.2137895
5741,9.0,2016.0,23,1.2130442
5742,9.0,2016.0,26,1.2116492
5743,9.0,2016.0,27,1.210774
5744,9.0,2016.0,28,1.2103925
5745,9.0,2016.0,29,1.2100564
5746,9.0,2016.0,30,1.2086912
5747,10.0,2016.0,3,1.2054993
5748,10.0,2016.0,4,1.2047874
5749,10.0,2016.0,5,1.2042345
5750,10.0,2016.0,6,1.202656
5751,10.0,2016.0,7,1.2018493
5752,10.0,2016.0,10,1.2012192
5753,10.0,2016.0,11,1.2019867
5754,10.0,2016.0,12,1.203126
5755,10.0,2016.0,13,1.2038159
5756,10.0,2016.0,14,1.2040548
5757,10.0,2016.0,17,1.2044668
5758,10.0,2016.0,18,1.2041578
5759,10.0,2016.0,19,1.2045527
5760,10.0,2016.0,20,1.2049083
5761,10.0,2016.0,21,1.2066561
5762,10.0,2016.0,24,1.2078891
5763,10.0,2016.0,25,1.2089694
5764,10.0,2016.0,26,1.2099639
5765,10.0,2016.0,27,1.2111422
5766,10.0,2016.0,28,1.2120271
5767,10.0,2016.0,31,1.2128315
5768,11.0,2016.0,1,1.2134324
5769,11.0,2016.0,2,1.2140803
5770,11.0,2016.0,3,1.2147825
5771,11.0,2016.0,4,1.2146443
5772,11.0,2016.0,7,1.21348
5773,11.0,2016.0,8,1.212925
5774,11.0,2016.0,9,1.2126374
5775,11.0,2016.0,10,1.2124687
5776,11.0,2016.0,11,1.2110635
5777,11.0,2016.0,14,1.2075847
5778,11.0,2016.0,15,1.2068126
5779,11.0,2016.0,16,1.2060949
5780,11.0,2016.0,17,1.2043165
5781,11.0,2016.0,18,1.203212
5782,11.0,2016.0,21,1.2028192
5783,11.0,2016.0,22,1.2035047
5784,11.0,2016.0,23,1.204291
5785,11.0,2016.0,24,1.2049524
5786,11.0,2016.0,25,1.2051367
5787,11.0,2016.0,28,1.2055259
