Date,Open,High,Low,Close
19960419,1.2838,1.2842,1.2838,1.2842
19960423,1.2803,1.2803,1.2778,1.2778
19960424,1.2778,1.2778,1.2759,1.2759
19960425,1.2759,1.2759,1.2697,1.2697
19960426,1.2697,1.2705,1.2697,1.2705
19960430,1.274,1.274,1.2678,1.2678
19960501,1.2678,1.2678,1.266,1.266
19960502,1.266,1.2684,1.266,1.2684
19960503,1.2684,1.2708,1.2684,1.2708
19960507,1.2716,1.2753,1.2716,1.2753
19960508,1.2753,1.2805,1.2753,1.2805
19960509,1.2805,1.2805,1.2789,1.2789
19960510,1.2789,1.2789,1.2733,1.2733
19960514,1.2698,1.2698,1.268,1.268
19960515,1.268,1.2699,1.268,1.2699
19960516,1.2699,1.2699,1.2683,1.2683
19960517,1.2683,1.2732,1.2683,1.2732
19960521,1.2695,1.2695,1.2646,1.2646
19960522,1.2646,1.2647,1.2646,1.2647
19960523,1.2647,1.2647,1.2645,1.2645
19960524,1.2645,1.2645,1.2623,1.2623
19960529,1.2602,1.2624,1.2602,1.2624
19960530,1.2624,1.2694,1.2624,1.2694
19960531,1.2694,1.2757,1.2694,1.2757
19960604,1.2743,1.2743,1.2731,1.2731
19960605,1.2731,1.2731,1.2715,1.2715
19960606,1.2715,1.2715,1.2703,1.2703
19960607,1.2703,1.2703,1.2687,1.2687
19960611,1.2682,1.2682,1.2675,1.2675
19960612,1.2675,1.2684,1.2675,1.2684
19960613,1.2684,1.2691,1.2684,1.2691
19960614,1.2691,1.275,1.2691,1.275
19960618,1.2817,1.2838,1.2817,1.2838
19960619,1.2838,1.2838,1.2804,1.2804
19960620,1.2804,1.2804,1.2794,1.2794
19960621,1.2794,1.2794,1.2726,1.2726
19960625,1.2746,1.275,1.2746,1.275
19960626,1.275,1.2769,1.275,1.2769
19960627,1.2769,1.2812,1.2769,1.2812
19960628,1.2812,1.2815,1.2812,1.2815
19960702,1.2797,1.2797,1.2781,1.2781
19960703,1.2781,1.2808,1.2781,1.2808
19960704,1.2808,1.2808,1.2747,1.2747
19960709,1.2757,1.2783,1.2757,1.2783
19960710,1.2783,1.2783,1.2772,1.2772
19960711,1.2772,1.2811,1.2772,1.2811
19960712,1.2811,1.2811,1.2811,1.2811
19960716,1.2823,1.3046,1.2823,1.3046
19960717,1.3046,1.3076,1.3046,1.3076
19960718,1.3076,1.3076,1.3057,1.3057
19960719,1.3057,1.3068,1.3057,1.3068
19960723,1.3094,1.3094,1.3045,1.3045
19960724,1.3045,1.3049,1.3045,1.3049
19960725,1.3049,1.313,1.3049,1.313
19960726,1.313,1.313,1.3084,1.3084
19960730,1.3104,1.3107,1.3104,1.3107
19960731,1.3107,1.3165,1.3107,1.3165
19960801,1.3165,1.3165,1.3161,1.3161
19960802,1.3161,1.3161,1.3125,1.3125
19960806,1.3094,1.3094,1.3088,1.3088
19960807,1.3088,1.3088,1.3076,1.3076
19960808,1.3076,1.3091,1.3076,1.3091
19960809,1.3091,1.3122,1.3091,1.3122
19960813,1.3137,1.3138,1.3137,1.3138
19960814,1.3138,1.3138,1.3072,1.3072
19960815,1.3072,1.3084,1.3072,1.3084
19960816,1.3084,1.3084,1.3034,1.3034
19960820,1.3065,1.3065,1.3063,1.3063
19960821,1.3063,1.3101,1.3063,1.3101
19960822,1.3101,1.3101,1.3035,1.3035
19960823,1.3035,1.3088,1.3035,1.3088
19960827,1.3134,1.3135,1.3134,1.3135
19960828,1.3135,1.3156,1.3135,1.3156
19960829,1.3156,1.3156,1.3125,1.3125
19960830,1.3125,1.3136,1.3125,1.3136
19960904,1.3107,1.311,1.3107,1.311
19960905,1.311,1.311,1.3096,1.3096
19960906,1.3096,1.3096,1.3054,1.3054
19960910,1.3031,1.3031,1.2924,1.2924
19960911,1.2924,1.2924,1.2918,1.2918
19960912,1.2918,1.2918,1.2879,1.2879
19960913,1.2879,1.2889,1.2879,1.2889
19960917,1.2924,1.2924,1.2894,1.2894
19960918,1.2894,1.2933,1.2894,1.2933
19960919,1.2933,1.2933,1.29,1.29
19960920,1.29,1.2903,1.29,1.2903
19960924,1.2922,1.2922,1.2916,1.2916
19960925,1.2916,1.2929,1.2916,1.2929
19960926,1.2929,1.2929,1.2852,1.2852
19960927,1.2852,1.2852,1.2841,1.2841
19961001,1.2824,1.2826,1.2824,1.2826
19961002,1.2826,1.2826,1.2823,1.2823
19961003,1.2823,1.2823,1.2817,1.2817
19961004,1.2817,1.2817,1.2805,1.2805
19961008,1.2811,1.2833,1.2811,1.2833
19961009,1.2833,1.2833,1.282,1.282
19961010,1.282,1.282,1.2811,1.2811
19961011,1.2811,1.2811,1.2804,1.2804
19961016,1.2735,1.2751,1.2735,1.2751
19961017,1.2751,1.2751,1.2704,1.2704
19961018,1.2704,1.2721,1.2704,1.2721
19961022,1.2772,1.2784,1.2772,1.2784
19961023,1.2784,1.2861,1.2784,1.2861
19961024,1.2861,1.2867,1.2861,1.2867
19961025,1.2867,1.2895,1.2867,1.2895
19961029,1.2907,1.2968,1.2907,1.2968
19961030,1.2968,1.2993,1.2968,1.2993
19961031,1.2993,1.2993,1.2938,1.2938
19961101,1.2938,1.2943,1.2938,1.2943
19961105,1.2947,1.2947,1.2906,1.2906
19961106,1.2906,1.2913,1.2906,1.2913
19961107,1.2913,1.2982,1.2913,1.2982
19961108,1.2982,1.3009,1.2982,1.3009
19961113,1.303,1.303,1.3013,1.3013
19961114,1.3013,1.3013,1.2987,1.2987
19961115,1.2987,1.2997,1.2987,1.2997
19961119,1.3058,1.3058,1.3035,1.3035
19961120,1.3035,1.3112,1.3035,1.3112
19961121,1.3112,1.3112,1.3097,1.3097
19961122,1.3097,1.3097,1.3041,1.3041
19961126,1.2925,1.2925,1.2893,1.2893
19961127,1.2893,1.2893,1.2885,1.2885
19961128,1.2885,1.2885,1.2805,1.2805
19961203,1.2761,1.2761,1.2619,1.2619
19961204,1.2619,1.2619,1.2614,1.2614
19961205,1.2614,1.268,1.2614,1.268
19961206,1.268,1.2727,1.268,1.2727
19961210,1.2652,1.2675,1.2652,1.2675
19961211,1.2675,1.2779,1.2675,1.2779
19961212,1.2779,1.2779,1.2758,1.2758
19961213,1.2758,1.2758,1.2732,1.2732
19961217,1.2708,1.2743,1.2708,1.2743
19961218,1.2743,1.2743,1.269,1.269
19961219,1.269,1.269,1.2657,1.2657
19961220,1.2657,1.2703,1.2657,1.2703
19961224,1.2681,1.2681,1.2675,1.2675
19961225,1.2675,1.2675,1.2674,1.2674
19961227,1.2674,1.2693,1.2674,1.2693
19961231,1.2678,1.2815,1.2678,1.2815
19970101,1.2815,1.2815,1.2791,1.2791
19970103,1.2791,1.2791,1.2633,1.2633
19970107,1.2604,1.2629,1.2604,1.2629
19970108,1.2629,1.2629,1.2541,1.2541
19970109,1.2541,1.2544,1.2541,1.2544
19970110,1.2544,1.2544,1.2491,1.2491
19970114,1.2456,1.2456,1.2414,1.2414
19970115,1.2414,1.2455,1.2414,1.2455
19970116,1.2455,1.2455,1.2422,1.2422
19970117,1.2422,1.2422,1.2282,1.2282
19970122,1.1992,1.2042,1.1947,1.1963
19970123,1.1963,1.1963,1.1836,1.1864
19970124,1.1864,1.1901,1.1796,1.1865
19970128,1.1855,1.1872,1.1758,1.1758
19970129,1.1758,1.1821,1.1699,1.1735
19970130,1.1735,1.1846,1.1698,1.178
19970131,1.178,1.186,1.177,1.1825
19970204,1.1768,1.1795,1.1711,1.1793
19970205,1.1793,1.1806,1.1751,1.1766
19970206,1.1766,1.1795,1.1718,1.1785
19970207,1.1785,1.1785,1.1717,1.1741
19970211,1.1795,1.1804,1.1704,1.1717
19970212,1.1717,1.172,1.1593,1.1593
19970213,1.1593,1.1641,1.15,1.1575
19970214,1.1575,1.1605,1.151,1.153
19970218,1.1475,1.1506,1.1417,1.1445
19970219,1.1445,1.1501,1.1384,1.1475
19970220,1.1475,1.1524,1.1395,1.1425
19970221,1.1425,1.1517,1.1425,1.149
19970225,1.1505,1.1643,1.15,1.1595
19970226,1.1595,1.1607,1.1548,1.1592
19970227,1.1592,1.1622,1.1467,1.149
19970228,1.149,1.1521,1.1465,1.1497
19970304,1.145,1.1486,1.1418,1.1425
19970305,1.1425,1.1447,1.1329,1.1345
19970306,1.1345,1.137,1.1328,1.136
19970307,1.136,1.136,1.1294,1.1325
19970311,1.1348,1.142,1.1348,1.141
19970312,1.141,1.1425,1.1365,1.1395
19970313,1.1395,1.1455,1.1342,1.1455
19970314,1.1455,1.147,1.1362,1.138
19970318,1.144,1.1505,1.1422,1.1435
19970319,1.1435,1.1558,1.1431,1.1523
19970320,1.1523,1.1545,1.1478,1.1478
19970321,1.1478,1.1581,1.1432,1.147
19970325,1.149,1.1513,1.1448,1.1487
19970326,1.1487,1.1527,1.1464,1.1498
19970327,1.1498,1.1519,1.1439,1.1494
19970328,1.1494,1.1625,1.1494,1.1615
19970401,1.1575,1.1677,1.1575,1.162
19970402,1.162,1.1671,1.1609,1.1655
19970403,1.1655,1.1656,1.1598,1.1615
19970404,1.1615,1.168,1.157,1.1647
19970408,1.155,1.155,1.141,1.142
19970409,1.142,1.143,1.1372,1.1413
19970410,1.1413,1.1415,1.1307,1.133
19970411,1.133,1.1409,1.1319,1.1355
19970415,1.136,1.1366,1.128,1.128
19970416,1.128,1.133,1.124,1.1312
19970417,1.1312,1.1336,1.1275,1.131
19970418,1.131,1.1356,1.1285,1.1338
19970422,1.138,1.148,1.138,1.1448
19970423,1.1448,1.145,1.134,1.137
19970424,1.137,1.1396,1.1348,1.1375
19970425,1.1375,1.1385,1.1305,1.134
19970429,1.127,1.1305,1.1223,1.1263
19970430,1.1263,1.1336,1.124,1.132
19970501,1.132,1.1328,1.1237,1.1274
19970502,1.1274,1.135,1.1243,1.1309
19970506,1.1285,1.13,1.1235,1.1278
19970507,1.1278,1.134,1.1243,1.1324
19970508,1.1324,1.1356,1.1285,1.1313
19970509,1.1313,1.1423,1.1304,1.1423
19970513,1.1542,1.1548,1.1375,1.1415
19970514,1.1415,1.1505,1.1379,1.148
19970515,1.148,1.1525,1.1397,1.1525
19970516,1.1525,1.157,1.1451,1.1463
19970520,1.1543,1.1543,1.1379,1.144
19970521,1.144,1.1645,1.144,1.1635
19970522,1.1635,1.1663,1.1496,1.1525
19970523,1.1525,1.156,1.1473,1.153
19970527,1.1595,1.1597,1.151,1.1528
19970528,1.1528,1.1539,1.1415,1.1433
19970529,1.1433,1.151,1.14,1.146
19970530,1.146,1.1485,1.1388,1.1468
19970603,1.1335,1.1368,1.1244,1.1259
19970604,1.1259,1.1324,1.1259,1.13
19970605,1.13,1.1311,1.1233,1.1295
19970606,1.1295,1.1315,1.1258,1.128
19970610,1.1305,1.1419,1.1284,1.1383
19970611,1.1383,1.143,1.1286,1.1333
19970612,1.1333,1.1378,1.1311,1.1324
19970613,1.1324,1.1324,1.1262,1.127
19970617,1.1239,1.1296,1.1213,1.1291
19970618,1.1291,1.1312,1.1218,1.1312
19970619,1.1312,1.1346,1.1265,1.1271
19970620,1.1271,1.136,1.1245,1.1356
19970624,1.1323,1.1417,1.1294,1.1413
19970625,1.1413,1.1416,1.132,1.1369
19970626,1.1369,1.14,1.1339,1.1358
19970627,1.1358,1.1395,1.1319,1.1355
19970701,1.128,1.1295,1.123,1.1255
19970702,1.1255,1.1285,1.1233,1.125
19970703,1.125,1.1277,1.117,1.122
19970704,1.122,1.1266,1.1195,1.125
19970708,1.125,1.129,1.1219,1.122
19970709,1.122,1.128,1.1165,1.119
19970710,1.119,1.1215,1.1146,1.119
19970711,1.119,1.1254,1.1138,1.1224
19970715,1.108,1.11,1.0975,1.101
19970716,1.101,1.1081,1.0935,1.1015
19970717,1.1015,1.1045,1.095,1.1012
19970718,1.1012,1.104,1.0945,1.0977
19970722,1.104,1.104,1.0966,1.099
19970723,1.099,1.1,1.0843,1.0863
19970724,1.0863,1.0887,1.08,1.0852
19970725,1.0852,1.086,1.0752,1.0795
19970729,1.0755,1.0755,1.067,1.0719
19970730,1.0719,1.0786,1.0708,1.0735
19970731,1.0735,1.0752,1.066,1.074
19970801,1.074,1.078,1.0693,1.0704
19970805,1.058,1.0599,1.053,1.0599
19970806,1.0599,1.0609,1.047,1.0506
19970807,1.0506,1.051,1.0414,1.0469
19970808,1.0469,1.0535,1.0425,1.053
19970812,1.0621,1.065,1.0556,1.0556
19970813,1.0556,1.0598,1.0511,1.0549
19970814,1.0549,1.073,1.0549,1.0696
19970815,1.0696,1.0727,1.0617,1.0663
19970819,1.081,1.0865,1.0702,1.0717
19970820,1.0717,1.074,1.0665,1.0688
19970821,1.0688,1.0688,1.0587,1.0611
19970822,1.0611,1.0715,1.0565,1.0707
19970826,1.081,1.083,1.076,1.0803
19970827,1.0803,1.0952,1.0752,1.0902
19970828,1.0902,1.094,1.0818,1.088
19970829,1.088,1.0995,1.0787,1.0932
19970902,1.0847,1.0888,1.0805,1.0845
19970903,1.0845,1.0845,1.0695,1.0716
19970904,1.0716,1.0825,1.0671,1.0776
19970905,1.0776,1.0834,1.073,1.0791
19970909,1.0877,1.0926,1.0814,1.082
19970910,1.082,1.0876,1.0787,1.0825
19970911,1.0825,1.093,1.0803,1.09
19970912,1.09,1.103,1.0893,1.1004
19970916,1.103,1.1149,1.101,1.11
19970917,1.11,1.1115,1.101,1.1065
19970918,1.1065,1.1092,1.1018,1.1058
19970919,1.1058,1.1117,1.1006,1.1026
19970923,1.1058,1.1074,1.0907,1.096
19970924,1.096,1.0995,1.0891,1.0941
19970925,1.0941,1.1089,1.0941,1.1067
19970926,1.1067,1.1148,1.1013,1.1148
19970930,1.111,1.1175,1.109,1.1123
19971001,1.1123,1.1135,1.1036,1.1112
19971002,1.1112,1.1157,1.1013,1.102
19971003,1.102,1.1096,1.1004,1.1055
19971007,1.115,1.1178,1.1086,1.1138
19971008,1.1138,1.122,1.1112,1.1144
19971009,1.1144,1.1215,1.1108,1.1198
19971010,1.1198,1.1286,1.1152,1.1225
19971014,1.1186,1.1216,1.1137,1.1202
19971015,1.1202,1.123,1.1147,1.1204
19971016,1.1204,1.1235,1.1145,1.122
19971017,1.122,1.1261,1.1198,1.124
19971021,1.1109,1.1126,1.1068,1.1125
19971022,1.1125,1.1128,1.1,1.1025
19971023,1.1025,1.1085,1.1,1.1043
19971024,1.1043,1.1165,1.1007,1.1133
19971028,1.1107,1.124,1.1105,1.124
19971029,1.124,1.151,1.124,1.1323
19971030,1.1323,1.1413,1.1265,1.1403
19971031,1.1403,1.1494,1.1366,1.1477
19971104,1.14,1.14,1.1304,1.1384
19971105,1.1384,1.1482,1.1375,1.1423
19971106,1.1423,1.151,1.139,1.1481
19971107,1.1481,1.15,1.1408,1.1453
19971111,1.156,1.1575,1.145,1.157
19971112,1.157,1.163,1.1524,1.1547
19971113,1.1547,1.1592,1.1438,1.1519
19971114,1.1519,1.1524,1.1436,1.1469
19971118,1.1436,1.1455,1.1362,1.1439
19971119,1.1439,1.1478,1.1416,1.1466
19971120,1.1466,1.1468,1.136,1.1427
19971121,1.1427,1.1475,1.1378,1.1383
19971125,1.14,1.1455,1.1388,1.141
19971126,1.141,1.141,1.1315,1.1323
19971127,1.1323,1.1346,1.1222,1.1249
19971128,1.1249,1.1249,1.116,1.1215
19971202,1.1223,1.1232,1.1132,1.1155
19971203,1.1155,1.1209,1.1141,1.1152
19971204,1.1152,1.1217,1.1135,1.1202
19971205,1.1202,1.1205,1.115,1.1178
19971209,1.1103,1.1118,1.1061,1.107
19971210,1.107,1.1088,1.101,1.104
19971211,1.104,1.1098,1.1015,1.107
19971212,1.107,1.1232,1.107,1.1225
19971216,1.1105,1.115,1.1092,1.1102
19971217,1.1102,1.1122,1.103,1.1107
19971218,1.1107,1.121,1.107,1.1106
19971219,1.1106,1.115,1.1095,1.1138
19971223,1.1113,1.1125,1.1074,1.1091
19971224,1.1091,1.1152,1.105,1.1128
19971225,1.1128,1.116,1.1111,1.1146
19971226,1.1146,1.115,1.1146,1.115
19971230,1.116,1.1164,1.1045,1.107
19971231,1.107,1.107,1.0975,1.1045
19980101,1.1045,1.106,1.0965,1.0965
19980106,1.0961,1.0992,1.0795,1.0825
19980107,1.0825,1.0875,1.078,1.078
19980108,1.078,1.0865,1.0768,1.0822
19980109,1.0822,1.089,1.0777,1.0844
19980113,1.081,1.0896,1.08,1.0846
19980114,1.0846,1.09,1.0823,1.0857
19980115,1.0857,1.0872,1.0794,1.0854
19980116,1.0854,1.0875,1.076,1.079
19980120,1.0801,1.0808,1.07,1.0762
19980121,1.0762,1.078,1.072,1.076
19980122,1.076,1.0855,1.073,1.0845
19980123,1.0845,1.0962,1.0845,1.0928
19980127,1.1085,1.1191,1.0958,1.0986
19980128,1.0986,1.105,1.098,1.1015
19980129,1.1015,1.1015,1.0865,1.0865
19980130,1.0865,1.0922,1.0777,1.0777
19980203,1.0765,1.086,1.0728,1.086
19980204,1.086,1.09,1.0798,1.0877
19980205,1.0877,1.096,1.0825,1.0938
19980206,1.0938,1.1045,1.0919,1.1015
19980210,1.086,1.0904,1.0825,1.0855
19980211,1.0855,1.0905,1.0844,1.0901
19980212,1.0901,1.0917,1.0795,1.084
19980213,1.084,1.0925,1.0833,1.0906
19980217,1.086,1.088,1.0814,1.0867
19980218,1.0867,1.0896,1.0804,1.0824
19980219,1.0824,1.0873,1.0775,1.0825
19980220,1.0825,1.0895,1.0816,1.0888
19980224,1.0875,1.103,1.0823,1.0983
19980225,1.0983,1.1006,1.0925,1.0979
19980226,1.0979,1.101,1.0865,1.0874
19980227,1.0874,1.0916,1.083,1.0888
19980303,1.0915,1.098,1.0882,1.0902
19980304,1.0902,1.0946,1.0859,1.0924
19980305,1.0924,1.094,1.0853,1.091
19980306,1.091,1.0936,1.0775,1.0791
19980310,1.0814,1.0842,1.0785,1.0828
19980311,1.0828,1.0831,1.0789,1.0822
19980312,1.0822,1.0833,1.0765,1.0825
19980313,1.0825,1.086,1.0792,1.085
19980317,1.0928,1.0928,1.0865,1.0919
19980318,1.0919,1.095,1.0873,1.0894
19980319,1.0894,1.0905,1.0833,1.0855
19980320,1.0855,1.0877,1.0826,1.0838
19980324,1.0845,1.0887,1.0809,1.0885
19980325,1.0885,1.0885,1.0833,1.0857
19980326,1.0857,1.0888,1.0823,1.0869
19980327,1.0869,1.0921,1.0815,1.0911
19980331,1.0867,1.0867,1.0745,1.0767
19980401,1.0767,1.078,1.0715,1.0757
19980402,1.0757,1.0771,1.0707,1.0737
19980403,1.0737,1.0765,1.0704,1.0731
19980407,1.0772,1.0813,1.075,1.0813
19980408,1.0813,1.0822,1.0764,1.0813
19980409,1.0813,1.0955,1.08,1.0919
19980410,1.0919,1.094,1.0846,1.0865
19980414,1.0877,1.0885,1.0838,1.0868
19980415,1.0868,1.1012,1.0862,1.1
19980416,1.1,1.1037,1.096,1.0995
19980417,1.0995,1.0995,1.0918,1.0992
19980421,1.095,1.1012,1.0927,1.0998
19980422,1.0998,1.1073,1.0998,1.103
19980423,1.103,1.1088,1.1001,1.1033
19980424,1.1033,1.1054,1.0962,1.099
19980428,1.1053,1.1085,1.099,1.105
19980429,1.105,1.1058,1.1,1.1029
19980430,1.1029,1.103,1.0954,1.1016
19980501,1.1016,1.105,1.0994,1.1023
19980505,1.1022,1.1101,1.1022,1.1083
19980506,1.1083,1.1162,1.1068,1.1138
19980507,1.1138,1.1178,1.1104,1.1163
19980508,1.1163,1.1194,1.1118,1.1147
19980512,1.1132,1.1155,1.1051,1.1079
19980513,1.1079,1.1117,1.1062,1.108
19980514,1.108,1.1097,1.1035,1.1075
19980515,1.1075,1.1098,1.1036,1.1077
19980519,1.1035,1.1047,1.099,1.103
19980520,1.103,1.107,1.1018,1.107
19980521,1.107,1.1137,1.1043,1.1137
19980522,1.1137,1.1206,1.1115,1.1168
19980526,1.118,1.118,1.1124,1.1157
19980527,1.1157,1.117,1.1091,1.1115
19980528,1.1115,1.1182,1.1003,1.1055
19980529,1.1055,1.11,1.1007,1.1056
19980602,1.1045,1.1093,1.1021,1.1064
19980603,1.1064,1.1087,1.104,1.1074
19980604,1.1074,1.1133,1.1072,1.1127
19980605,1.1127,1.1176,1.1095,1.1142
19980609,1.1085,1.1108,1.1063,1.1071
19980610,1.1071,1.1116,1.1048,1.1072
19980611,1.1072,1.1077,1.095,1.097
19980612,1.097,1.099,1.0894,1.0906
19980616,1.0936,1.0936,1.0861,1.0865
19980617,1.0865,1.1001,1.0865,1.0995
19980618,1.0995,1.1074,1.0985,1.107
19980619,1.107,1.1095,1.1007,1.1031
19980623,1.1043,1.1043,1.0967,1.1017
19980624,1.1017,1.1058,1.0952,1.096
19980625,1.096,1.1008,1.0945,1.1004
19980626,1.1004,1.1035,1.097,1.1006
19980630,1.0922,1.0957,1.0895,1.095
19980701,1.095,1.0982,1.0915,1.095
19980702,1.095,1.097,1.086,1.09
19980703,1.09,1.0915,1.0839,1.0898
19980707,1.0886,1.095,1.087,1.0936
19980708,1.0936,1.0936,1.0871,1.09
19980709,1.09,1.0912,1.084,1.0897
19980710,1.0897,1.0897,1.0785,1.0825
19980714,1.0885,1.0996,1.0885,1.0996
19980715,1.0996,1.0999,1.094,1.0956
19980716,1.0956,1.0997,1.0936,1.0997
19980717,1.0997,1.1059,1.0975,1.104
19980721,1.1104,1.1113,1.1052,1.1061
19980722,1.1061,1.1082,1.1014,1.1063
19980723,1.1063,1.1068,1.1,1.1023
19980724,1.1023,1.1061,1.0989,1.1061
19980728,1.1102,1.1105,1.1048,1.105
19980729,1.105,1.1146,1.1041,1.114
19980730,1.114,1.1161,1.1085,1.1127
19980731,1.1127,1.1165,1.1055,1.1066
19980804,1.1095,1.1095,1.1,1.1032
19980805,1.1032,1.1146,1.102,1.1146
19980806,1.1146,1.115,1.1099,1.1118
19980807,1.1118,1.116,1.1102,1.1105
19980811,1.1058,1.1095,1.1041,1.1081
19980812,1.1081,1.1086,1.1019,1.1066
19980813,1.1066,1.1122,1.1005,1.1005
19980814,1.1005,1.1058,1.0976,1.1053
19980818,1.0963,1.1,1.0872,1.0988
19980819,1.0988,1.1007,1.0934,1.095
19980820,1.095,1.0972,1.0914,1.0971
19980821,1.0971,1.1012,1.0935,1.0972
19980825,1.095,1.1004,1.0944,1.1002
19980826,1.1002,1.1012,1.0952,1.0984
19980827,1.0984,1.0984,1.0895,1.094
19980828,1.094,1.1014,1.0889,1.0996
19980901,1.115,1.1297,1.1099,1.1222
19980902,1.1222,1.1346,1.1188,1.1255
19980903,1.1255,1.1295,1.1212,1.1275
19980904,1.1275,1.1466,1.1275,1.1404
19980908,1.1367,1.1482,1.1311,1.139
19980909,1.139,1.1413,1.1319,1.1347
19980910,1.1347,1.1483,1.128,1.1483
19980911,1.1483,1.168,1.1468,1.1671
19980915,1.1589,1.1638,1.1494,1.1577
19980916,1.1577,1.1661,1.1526,1.1632
19980917,1.1632,1.1679,1.1511,1.1629
19980918,1.1629,1.1758,1.1577,1.1609
19980922,1.1612,1.1759,1.1599,1.1617
19980923,1.1617,1.1693,1.1555,1.1664
19980924,1.1664,1.1714,1.1558,1.1714
19980925,1.1714,1.1751,1.1626,1.1739
19980929,1.1685,1.178,1.1621,1.1743
19980930,1.1743,1.1792,1.1679,1.1774
19981001,1.1774,1.1794,1.1693,1.1777
19981002,1.1777,1.1942,1.1765,1.1937
19981006,1.201,1.2093,1.1978,1.2074
19981007,1.2074,1.2133,1.1967,1.2068
19981008,1.2068,1.2288,1.2022,1.2245
19981009,1.2245,1.2402,1.2065,1.2065
19981013,1.2099,1.2178,1.1957,1.2085
19981014,1.2085,1.2144,1.1969,1.206
19981015,1.206,1.2087,1.1952,1.2033
19981016,1.2033,1.218,1.201,1.218
19981020,1.2182,1.2208,1.2017,1.205
19981021,1.205,1.2081,1.1979,1.2023
19981022,1.2023,1.2082,1.1899,1.1899
19981023,1.1899,1.202,1.1882,1.2005
19981027,1.1935,1.1965,1.1822,1.1822
19981028,1.1822,1.1898,1.1799,1.188
19981029,1.188,1.194,1.1858,1.1882
19981030,1.1882,1.1962,1.1874,1.1892
19981103,1.1902,1.1938,1.1861,1.1865
19981104,1.1865,1.1865,1.1775,1.182
19981105,1.182,1.1841,1.1731,1.1767
19981106,1.1767,1.1856,1.1761,1.1806
19981110,1.1713,1.1753,1.1594,1.1647
19981111,1.1647,1.17,1.1614,1.1683
19981112,1.1683,1.173,1.1661,1.1717
19981113,1.1717,1.1717,1.1583,1.1664
19981117,1.1695,1.183,1.1681,1.1792
19981118,1.1792,1.1844,1.1755,1.1785
19981119,1.1785,1.1825,1.1725,1.1725
19981120,1.1725,1.1765,1.1651,1.1662
19981124,1.1607,1.1618,1.1482,1.1537
19981125,1.1537,1.156,1.1475,1.156
19981126,1.156,1.1587,1.1517,1.1549
19981127,1.1549,1.1558,1.151,1.1558
19981201,1.1495,1.1615,1.1478,1.1595
19981202,1.1595,1.1697,1.1572,1.1669
19981203,1.1669,1.1751,1.1621,1.1735
19981204,1.1735,1.1796,1.1648,1.1784
19981208,1.1736,1.1739,1.1657,1.1674
19981209,1.1674,1.1771,1.1657,1.1766
19981210,1.1766,1.1782,1.1724,1.1747
19981211,1.1747,1.1885,1.1746,1.1885
19981215,1.1922,1.1953,1.1839,1.1922
19981216,1.1922,1.193,1.1821,1.1835
19981217,1.1835,1.188,1.1768,1.1768
19981218,1.1768,1.1827,1.1765,1.1794
19981222,1.1841,1.1843,1.1719,1.1756
19981223,1.1756,1.1765,1.17,1.1743
19981224,1.1743,1.177,1.1709,1.171
19981225,1.171,1.1716,1.166,1.167
19981229,1.167,1.1714,1.166,1.1714
19981230,1.1714,1.177,1.17,1.1729
19981231,1.1729,1.1756,1.1661,1.1661
19990101,1.1661,1.174,1.1644,1.1736
19990104,1.1799,1.185,1.1773,1.1812
19990105,1.175,1.1899,1.174,1.1811
19990106,1.1811,1.1835,1.1741,1.1759
19990107,1.1759,1.1784,1.1561,1.1632
19990108,1.1632,1.1736,1.1612,1.171
19990111,1.157,1.1607,1.1485,1.1505
19990112,1.1575,1.161,1.1487,1.1503
19990113,1.1503,1.158,1.1445,1.1563
19990114,1.1563,1.179,1.1554,1.1674
19990115,1.1674,1.173,1.1615,1.169
19990118,1.1563,1.1618,1.1563,1.1595
19990119,1.1559,1.1621,1.1559,1.1605
19990120,1.1605,1.1643,1.1565,1.1592
19990121,1.1592,1.1611,1.1539,1.1567
19990122,1.1567,1.1619,1.1545,1.1597
19990125,1.1588,1.161,1.1545,1.1551
19990126,1.1579,1.1613,1.1525,1.1555
19990127,1.1555,1.1595,1.1551,1.1561
19990128,1.1561,1.1565,1.1408,1.1445
19990129,1.1445,1.1471,1.1379,1.1413
19990201,1.138,1.1395,1.1285,1.132
19990202,1.1386,1.1398,1.1286,1.1314
19990203,1.1314,1.1365,1.1287,1.1353
19990204,1.1353,1.1363,1.13,1.1313
19990205,1.1313,1.1348,1.1249,1.1343
19990208,1.126,1.1326,1.1214,1.1314
19990209,1.1262,1.1335,1.1217,1.1312
19990210,1.1312,1.1345,1.1281,1.132
19990211,1.132,1.1363,1.127,1.1323
19990212,1.1323,1.1336,1.1211,1.1219
19990215,1.1297,1.1302,1.1218,1.1221
19990216,1.1295,1.1304,1.122,1.1224
19990217,1.1224,1.1238,1.1156,1.1212
19990218,1.1212,1.1267,1.12,1.1243
19990219,1.1243,1.1279,1.1185,1.1199
19990222,1.105,1.1062,1.096,1.1021
19990223,1.1057,1.1063,1.0964,1.1025
19990224,1.1025,1.1069,1.0941,1.1006
19990225,1.1006,1.1048,1.0926,1.1007
19990226,1.1007,1.1079,1.0983,1.1026
19990301,1.0983,1.1022,1.088,1.0896
19990302,1.099,1.1025,1.0884,1.0896
19990303,1.0896,1.0948,1.0857,1.0947
19990304,1.0947,1.0947,1.0871,1.0874
